Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
2016-10-10,Barbell Squat,Legs,170.0,4,,,
2016-10-10,Barbell Squat,Legs,170.0,4,,,
2016-10-10,Barbell Squat,Legs,170.0,4,,,
2016-10-10,Flat Barbell Bench Press,Chest,85.0,4,,,
2016-10-10,Flat Barbell Bench Press,Chest,100.0,3,,,
2016-10-10,Flat Barbell Bench Press,Chest,115.0,2,,,
2016-10-10,Flat Barbell Bench Press,Chest,115.0,2,,,
2016-10-10,Flat Barbell Bench Press,Chest,115.0,2,,,
2016-10-10,Flat Barbell Bench Press,Chest,115.0,2,,,
2016-10-10,Flat Barbell Bench Press,Chest,115.0,2,,,
2016-10-10,Romanian Deadlift,Legs,110.0,10,,,
2016-10-10,Romanian Deadlift,Legs,110.0,10,,,
2016-10-10,Romanian Deadlift,Legs,110.0,10,,,
2016-10-10,Romanian Deadlift,Legs,110.0,10,,,
2016-10-10,Romanian Deadlift,Legs,110.0,10,,,
2016-10-10,V-Bar Push Down,Triceps,65.0,10,,,
2016-10-10,V-Bar Push Down,Triceps,65.0,10,,,
2016-10-10,V-Bar Push Down,Triceps,65.0,10,,,
2016-10-10,V-Bar Push Down,Triceps,65.0,10,,,
2016-10-10,V-Bar Push Down,Triceps,65.0,10,,,
2016-10-12,Sumo Deadlift,Legs,175.0,4,,,
2016-10-12,Sumo Deadlift,Legs,210.0,4,,,
2016-10-12,Sumo Deadlift,Legs,245.0,3,,,
2016-10-12,Sumo Deadlift,Legs,280.0,3,,,
2016-10-12,Sumo Deadlift,Legs,280.0,3,,,
2016-10-12,Sumo Deadlift,Legs,280.0,3,,,
2016-10-12,Sumo Deadlift,Legs,280.0,3,,,
2016-10-12,Sumo Deadlift,Legs,280.0,3,,,
2016-10-12,Flat Barbell Bench Press,Chest,85.0,5,,,
2016-10-12,Flat Barbell Bench Press,Chest,95.0,4,,,
2016-10-12,Flat Barbell Bench Press,Chest,110.0,3,,,
2016-10-12,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-10-12,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-10-12,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-12,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-12,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-10-12,Flat Barbell Bench Press,Chest,110.0,5,,,
2016-10-12,Flat Barbell Bench Press,Chest,95.0,7,,,
2016-10-12,Flat Barbell Bench Press,Chest,85.0,9,,,
2016-10-12,Block Deadlift,Back,210.0,5,,,
2016-10-12,Block Deadlift,Back,245.0,4,,,
2016-10-12,Block Deadlift,Back,245.0,4,,,
2016-10-12,Block Deadlift,Back,280.0,3,,,
2016-10-12,Block Deadlift,Back,280.0,3,,,
2016-10-12,Block Deadlift,Back,315.0,2,,,
2016-10-12,Block Deadlift,Back,315.0,2,,,
2016-10-12,Block Deadlift,Back,315.0,2,,,
2016-10-12,Block Deadlift,Back,315.0,2,,,
2016-10-12,Barbell Front Squat,Legs,120.0,10,,,
2016-10-12,Barbell Front Squat,Legs,120.0,10,,,
2016-10-12,Barbell Front Squat,Legs,120.0,10,,,
2016-10-12,Barbell Front Squat,Legs,120.0,10,,,
2016-10-12,Barbell Front Squat,Legs,120.0,10,,,
2016-10-14,Barbell Squat,Legs,125.0,5,,,
2016-10-14,Barbell Squat,Legs,145.0,4,,,
2016-10-14,Barbell Squat,Legs,170.0,3,,,
2016-10-14,Barbell Squat,Legs,195.0,3,,,
2016-10-14,Barbell Squat,Legs,195.0,3,,,
2016-10-14,Barbell Squat,Legs,195.0,3,,,
2016-10-14,Barbell Squat,Legs,195.0,3,,,
2016-10-14,Barbell Squat,Legs,185.0,3,,,
2016-10-14,Barbell Squat,Legs,185.0,3,,,
2016-10-14,Barbell Squat,Legs,185.0,3,,,
2016-10-14,Barbell Squat,Legs,185.0,3,,,
2016-10-14,Pull Up,Back,0.0,8,,,
2016-10-14,Good Morning,Back,55.0,10,,,
2016-10-14,Good Morning,Back,55.0,10,,,
2016-10-14,Good Morning,Back,55.0,10,,,
2016-10-14,Good Morning,Back,55.0,10,,,
2016-10-14,Good Morning,Back,55.0,10,,,
2016-10-14,Pull Up,Back,0.0,8,,,
2016-10-14,Pull Up,Back,0.0,8,,,
2016-10-14,Pull Up,Back,0.0,8,,,
2016-10-15,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-10-15,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-15,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-10-15,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-15,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-15,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-15,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-15,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-15,Close Grip Barbell Bench Press,Triceps,95.0,5,,,
2016-10-15,Close Grip Barbell Bench Press,Triceps,110.0,5,,,
2016-10-15,Close Grip Barbell Bench Press,Triceps,110.0,5,,,
2016-10-15,Close Grip Barbell Bench Press,Triceps,110.0,5,,,
2016-10-15,Close Grip Barbell Bench Press,Triceps,110.0,5,,,
2016-10-17,Barbell Squat,Legs,125.0,5,,,
2016-10-17,Barbell Squat,Legs,145.0,5,,,
2016-10-17,Barbell Squat,Legs,170.0,3,,,
2016-10-17,Barbell Squat,Legs,170.0,5,,,
2016-10-17,Barbell Squat,Legs,170.0,7,,,
2016-10-17,Barbell Squat,Legs,170.0,6,,,
2016-10-17,Barbell Squat,Legs,170.0,4,,,
2016-10-17,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-17,Flat Barbell Bench Press,Chest,115.0,4,,,
2016-10-17,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-17,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-17,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-17,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-17,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-17,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-17,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-17,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-17,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-17,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-17,Goblet Squat,Legs,60.0,10,,,
2016-10-17,Goblet Squat,Legs,60.0,10,,,
2016-10-17,Goblet Squat,Legs,60.0,10,,,
2016-10-17,Goblet Squat,Legs,60.0,10,,,
2016-10-17,Goblet Squat,Legs,60.0,10,,,
2016-10-17,Good Morning,Back,60.0,10,,,
2016-10-17,Good Morning,Back,60.0,10,,,
2016-10-17,Good Morning,Back,60.0,10,,,
2016-10-17,Good Morning,Back,60.0,10,,,
2016-10-17,Good Morning,Back,60.0,10,,,
2016-10-19,Paused Deadlift,Back,175.0,4,,,
2016-10-19,Flat Barbell Bench Press,Chest,100.0,5,,,
2016-10-19,Sumo Deadlift,Legs,265.0,3,,,
2016-10-19,Paused Deadlift,Back,210.0,4,,,
2016-10-19,Paused Deadlift,Back,230.0,3,,,
2016-10-19,Paused Deadlift,Back,245.0,3,,,
2016-10-19,Paused Deadlift,Back,245.0,3,,,
2016-10-19,Paused Deadlift,Back,245.0,3,,,
2016-10-19,Flat Barbell Bench Press,Chest,115.0,4,,,
2016-10-19,Flat Barbell Bench Press,Chest,130.0,3,,,
2016-10-19,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-19,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-19,Flat Barbell Bench Press,Chest,145.0,1,,,
2016-10-19,Flat Barbell Bench Press,Chest,145.0,1,,,
2016-10-19,Flat Barbell Bench Press,Chest,130.0,3,,,
2016-10-19,Flat Barbell Bench Press,Chest,115.0,5,,,
2016-10-19,Flat Barbell Bench Press,Chest,100.0,7,,,
2016-10-19,Sumo Deadlift,Legs,280.0,3,,,
2016-10-19,Sumo Deadlift,Legs,280.0,3,,,
2016-10-19,Sumo Deadlift,Legs,280.0,3,,,
2016-10-19,Sumo Deadlift,Legs,280.0,3,,,
2016-10-19,Sumo Deadlift,Legs,280.0,3,,,
2016-10-19,Dumbbell Squat,Legs,18.0,10,,,
2016-10-19,Dumbbell Squat,Legs,18.0,10,,,
2016-10-19,Dumbbell Squat,Legs,18.0,10,,,
2016-10-19,Dumbbell Squat,Legs,18.0,10,,,
2016-10-19,Dumbbell Squat,Legs,18.0,10,,,
2016-10-21,Barbell Squat,Legs,125.0,5,,,
2016-10-21,Barbell Squat,Legs,145.0,4,,,
2016-10-21,Barbell Squat,Legs,170.0,3,,,
2016-10-21,Barbell Squat,Legs,195.0,2,,,
2016-10-21,Barbell Squat,Legs,225.0,1,,,
2016-10-21,Barbell Squat,Legs,225.0,1,,,
2016-10-21,Barbell Squat,Legs,225.0,1,,,
2016-10-21,Barbell Squat,Legs,195.0,2,,,
2016-10-21,Barbell Squat,Legs,195.0,2,,,
2016-10-21,Barbell Squat,Legs,195.0,2,,,
2016-10-21,Barbell Squat,Legs,195.0,2,,,
2016-10-21,Flat Dumbbell Fly,Chest,22.5,10,,,
2016-10-21,Flat Dumbbell Fly,Chest,22.5,10,,,
2016-10-21,Flat Dumbbell Fly,Chest,22.5,10,,,
2016-10-21,Flat Dumbbell Fly,Chest,22.5,10,,,
2016-10-21,Flat Dumbbell Fly,Chest,22.5,10,,,
2016-10-21,Push Ups,Chest,0.0,10,,,
2016-10-21,Push Ups,Chest,0.0,10,,,
2016-10-21,Push Ups,Chest,0.0,10,,,
2016-10-21,Push Ups,Chest,0.0,10,,,
2016-10-21,Push Ups,Chest,0.0,10,,,
2016-10-21,Good Morning,Back,65.0,10,,,
2016-10-21,Good Morning,Back,65.0,10,,,
2016-10-21,Good Morning,Back,65.0,10,,,
2016-10-21,Good Morning,Back,65.0,10,,,
2016-10-21,Good Morning,Back,65.0,10,,,
2016-10-22,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-10-22,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-22,Flat Barbell Bench Press,Chest,120.0,3,,,
2016-10-22,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-22,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-22,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-22,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-22,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-22,Seated Cable Row,Back,115.0,10,,,
2016-10-22,Seated Cable Row,Back,115.0,10,,,
2016-10-22,Seated Cable Row,Back,115.0,10,,,
2016-10-22,Seated Cable Row,Back,115.0,10,,,
2016-10-22,Seated Cable Row,Back,115.0,10,,,
2016-10-22,Rear Delt Flyes,Back,40.0,10,,,
2016-10-22,French Press,Triceps,30.0,10,,,
2016-10-22,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-22,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-22,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-22,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-22,V-Bar Push Down,Triceps,70.0,10,,,
2016-10-22,French Press,Triceps,30.0,10,,,
2016-10-22,French Press,Triceps,30.0,10,,,
2016-10-22,French Press,Triceps,30.0,10,,,
2016-10-22,French Press,Triceps,30.0,10,,,
2016-10-22,Rear Delt Flyes,Back,40.0,10,,,
2016-10-22,Rear Delt Flyes,Back,40.0,10,,,
2016-10-22,Rear Delt Flyes,Back,40.0,10,,,
2016-10-22,Rear Delt Flyes,Back,40.0,10,,,
2016-10-24,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-10-24,Barbell Squat,Legs,125.0,5,,,
2016-10-24,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-24,Flat Barbell Bench Press,Chest,120.0,3,,,
2016-10-24,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-24,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-24,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-24,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-24,Flat Barbell Bench Press,Chest,120.0,6,,,
2016-10-24,Flat Barbell Bench Press,Chest,120.0,6,,,
2016-10-24,Flat Barbell Bench Press,Chest,120.0,6,,,
2016-10-24,Barbell Squat,Legs,145.0,4,,,
2016-10-24,Barbell Squat,Legs,170.0,3,,,
2016-10-24,Barbell Squat,Legs,170.0,3,,,
2016-10-24,Barbell Squat,Legs,195.0,3,,,
2016-10-24,Barbell Squat,Legs,195.0,3,,,
2016-10-24,Barbell Squat,Legs,210.0,2,,,
2016-10-24,Barbell Squat,Legs,205.0,2,,,
2016-10-24,Barbell Squat,Legs,210.0,2,,,
2016-10-24,Barbell Squat,Legs,195.0,3,,,
2016-10-24,Barbell Squat,Legs,195.0,3,,,
2016-10-24,Barbell Squat,Legs,195.0,3,,,
2016-10-24,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-10-24,Romanian Deadlift,Legs,115.0,10,,,
2016-10-24,Romanian Deadlift,Legs,115.0,10,,,
2016-10-24,Romanian Deadlift,Legs,115.0,10,,,
2016-10-24,Romanian Deadlift,Legs,115.0,10,,,
2016-10-24,Romanian Deadlift,Legs,115.0,10,,,
2016-10-24,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-10-24,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-10-24,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-10-24,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-10-24,Dumbbell Hammer Curl,Biceps,20.0,10,,,
2016-10-24,Dumbbell Hammer Curl,Biceps,20.0,10,,,
2016-10-24,Dumbbell Hammer Curl,Biceps,20.0,10,,,
2016-10-24,Dumbbell Hammer Curl,Biceps,20.0,10,,,
2016-10-24,Dumbbell Hammer Curl,Biceps,20.0,10,,,
2016-10-26,Sumo Deadlift,Legs,175.0,4,,,
2016-10-26,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-10-26,Block Deadlift,Back,230.0,5,,,
2016-10-26,Sumo Deadlift,Legs,205.0,4,,,
2016-10-26,Sumo Deadlift,Legs,245.0,3,,,
2016-10-26,Sumo Deadlift,Legs,280.0,3,,,
2016-10-26,Sumo Deadlift,Legs,280.0,3,,,
2016-10-26,Sumo Deadlift,Legs,280.0,3,,,
2016-10-26,Sumo Deadlift,Legs,300.0,2,,,
2016-10-26,Sumo Deadlift,Legs,300.0,2,,,
2016-10-26,Sumo Deadlift,Legs,300.0,2,,,
2016-10-26,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-26,Flat Barbell Bench Press,Chest,120.0,3,,,
2016-10-26,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-26,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-26,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-26,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-26,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-10-26,Block Deadlift,Back,265.0,5,,,
2016-10-26,Block Deadlift,Back,265.0,5,,,
2016-10-26,Block Deadlift,Back,300.0,4,,,
2016-10-26,Block Deadlift,Back,300.0,4,,,
2016-10-26,Block Deadlift,Back,300.0,4,,,
2016-10-26,Block Deadlift,Back,300.0,4,,,
2016-10-28,Barbell Squat,Legs,125.0,5,,,
2016-10-28,Barbell Squat,Legs,145.0,4,,,
2016-10-28,Barbell Squat,Legs,175.0,3,,,
2016-10-28,Barbell Squat,Legs,195.0,3,,,
2016-10-28,Barbell Squat,Legs,195.0,3,,,
2016-10-28,Barbell Squat,Legs,195.0,3,,,
2016-10-28,Barbell Squat,Legs,195.0,3,,,
2016-10-28,Barbell Squat,Legs,160.0,6,,,
2016-10-28,Barbell Squat,Legs,160.0,6,,,
2016-10-28,Barbell Squat,Legs,160.0,6,,,
2016-10-28,Barbell Squat,Legs,160.0,6,,,
2016-10-28,Single Leg Press,Legs,70.0,10,,,
2016-10-28,Single Leg Press,Legs,70.0,10,,,
2016-10-28,Single Leg Press,Legs,70.0,10,,,
2016-10-30,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-10-30,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-10-30,Flat Barbell Bench Press,Chest,120.0,3,,,
2016-10-30,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-30,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-30,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-10-30,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-10-30,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-10-30,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-30,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-10-30,Cable Face Pull,Shoulders,80.0,10,,,
2016-10-30,Cable Face Pull,Shoulders,80.0,10,,,
2016-10-30,Cable Face Pull,Shoulders,80.0,10,,,
2016-10-30,Lat Pulldown,Back,100.0,10,,,
2016-10-30,Lat Pulldown,Back,100.0,10,,,
2016-10-30,Lat Pulldown,Back,100.0,10,,,
2016-10-30,Rear Delt Flyes,Back,60.0,10,,,
2016-10-30,Rear Delt Flyes,Back,60.0,10,,,
2016-10-30,Rear Delt Flyes,Back,60.0,10,,,
2016-10-30,French Press,Triceps,30.0,10,,,
2016-10-30,French Press,Triceps,30.0,10,,,
2016-10-30,French Press,Triceps,30.0,10,,,
2016-10-30,Seated Cable Row,Back,105.0,10,,,
2016-10-30,Seated Cable Row,Back,105.0,10,,,
2016-10-30,Seated Cable Row,Back,90.0,10,,,
2016-10-30,Seated Machine Fly,Chest,70.0,10,,,
2016-10-30,Seated Machine Fly,Chest,70.0,10,,,
2016-10-30,Seated Machine Fly,Chest,70.0,10,,,
2016-10-30,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-10-30,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-10-30,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-10-31,Barbell Squat,Legs,125.0,5,,,
2016-10-31,Barbell Squat,Legs,145.0,4,,,
2016-10-31,Barbell Squat,Legs,170.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Barbell Squat,Legs,195.0,3,,,
2016-10-31,Flat Barbell Bench Press,Chest,100.0,4,,,
2016-10-31,Flat Barbell Bench Press,Chest,115.0,4,,,
2016-10-31,Flat Barbell Bench Press,Chest,130.0,4,,,
2016-10-31,Flat Barbell Bench Press,Chest,130.0,4,,,
2016-10-31,Flat Barbell Bench Press,Chest,130.0,4,,,
2016-10-31,Flat Barbell Bench Press,Chest,130.0,4,,,
2016-10-31,Romanian Deadlift,Legs,120.0,10,,,
2016-10-31,Romanian Deadlift,Legs,120.0,10,,,
2016-10-31,Romanian Deadlift,Legs,120.0,10,,,
2016-10-31,Seated Machine Fly,Chest,70.0,10,,,
2016-10-31,Seated Machine Fly,Chest,70.0,10,,,
2016-10-31,Seated Machine Fly,Chest,70.0,10,,,
2016-10-31,V-Bar Push Down,Triceps,80.0,10,,,
2016-10-31,V-Bar Push Down,Triceps,80.0,10,,,
2016-10-31,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-02,Sumo Deadlift,Legs,175.0,4,,,
2016-11-02,Sumo Deadlift,Legs,225.0,4,,,
2016-11-02,Sumo Deadlift,Legs,245.0,3,,,
2016-11-02,Sumo Deadlift,Legs,245.0,3,,,
2016-11-02,Sumo Deadlift,Legs,280.0,3,,,
2016-11-02,Sumo Deadlift,Legs,280.0,3,,,
2016-11-02,Sumo Deadlift,Legs,300.0,2,,,
2016-11-02,Sumo Deadlift,Legs,300.0,2,,,
2016-11-02,Sumo Deadlift,Legs,300.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,100.0,5,,,
2016-11-02,Flat Barbell Bench Press,Chest,115.0,4,,,
2016-11-02,Flat Barbell Bench Press,Chest,130.0,3,,,
2016-11-02,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,145.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-11-02,Flat Barbell Bench Press,Chest,135.0,2,,,
2016-11-02,Single Leg Dumbbell Squat,Legs,25.0,10,,,
2016-11-02,Single Leg Dumbbell Squat,Legs,25.0,10,,,
2016-11-02,Single Leg Dumbbell Squat,Legs,25.0,10,,,
2016-11-02,Single Leg Dumbbell Squat,Legs,25.0,10,,,
2016-11-02,Single Leg Dumbbell Squat,Legs,25.0,10,,,
2016-11-04,Barbell Squat,Legs,125.0,5,,,
2016-11-04,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-11-04,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-11-04,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-11-04,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-11-04,Flat Dumbbell Fly,Chest,25.0,10,,,
2016-11-04,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-04,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-04,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-04,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-04,V-Bar Push Down,Triceps,80.0,10,,,
2016-11-04,Good Morning,Back,70.0,10,,,
2016-11-04,Good Morning,Back,70.0,10,,,
2016-11-04,Good Morning,Back,70.0,10,,,
2016-11-04,Good Morning,Back,70.0,10,,,
2016-11-04,Good Morning,Back,70.0,10,,,
2016-11-04,Barbell Squat,Legs,145.0,4,,,
2016-11-04,Barbell Squat,Legs,170.0,3,,,
2016-11-04,Barbell Squat,Legs,195.0,3,,,
2016-11-04,Barbell Squat,Legs,210.0,2,,,
2016-11-04,Barbell Squat,Legs,210.0,2,,,
2016-11-04,Barbell Squat,Legs,225.0,2,,,
2016-11-04,Barbell Squat,Legs,225.0,2,,,
2016-11-04,Barbell Squat,Legs,195.0,5,,,
2016-11-04,Barbell Squat,Legs,195.0,5,,,
2016-11-06,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-11-06,Flat Barbell Bench Press,Chest,105.0,4,,,
2016-11-06,Flat Barbell Bench Press,Chest,120.0,3,,,
2016-11-06,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-11-06,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-11-06,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-11-06,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-11-06,Flat Barbell Bench Press,Chest,135.0,3,,,
2016-11-06,Cable Face Pull,Shoulders,80.0,10,,,
2016-11-06,Cable Face Pull,Shoulders,80.0,10,,,
2016-11-06,Cable Face Pull,Shoulders,80.0,10,,,
2016-11-06,Straight Bar Push Down,Triceps,80.0,10,,,
2016-11-06,Straight Bar Push Down,Triceps,80.0,10,,,
2016-11-06,Straight Bar Push Down,Triceps,80.0,10,,,
2016-11-06,Seated Cable Row,Back,100.0,10,,,
2016-11-06,Seated Cable Row,Back,100.0,10,,,
2016-11-06,Seated Cable Row,Back,100.0,10,,,
2016-11-06,Seated Machine Fly,Chest,70.0,10,,,
2016-11-06,Seated Machine Fly,Chest,70.0,10,,,
2016-11-06,Seated Machine Fly,Chest,70.0,10,,,
2016-11-06,Lat Pulldown,Back,100.0,10,,,
2016-11-06,Lat Pulldown,Back,100.0,10,,,
2016-11-06,Lat Pulldown,Back,100.0,10,,,
2016-11-06,Rear Delt Flyes,Back,60.0,10,,,
2016-11-06,Rear Delt Flyes,Back,60.0,10,,,
2016-11-06,Rear Delt Flyes,Back,60.0,10,,,
2016-11-06,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-11-06,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-11-06,Lateral Dumbbell Raise,Shoulders,15.0,10,,,
2016-11-07,Barbell Squat,Legs,125.0,5,,,
2016-11-07,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-11-07,Barbell Squat,Legs,145.0,4,,,
2016-11-07,Barbell Squat,Legs,170.0,3,,,
2016-11-07,Barbell Squat,Legs,195.0,2,,,
2016-11-07,Barbell Squat,Legs,195.0,2,,,
2016-11-07,Barbell Squat,Legs,195.0,2,,,
2016-11-07,Barbell Squat,Legs,195.0,2,,,
2016-11-07,Barbell Squat,Legs,195.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,110.0,4,,,
2016-11-07,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-11-07,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-11-07,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,150.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,150.0,2,,,
2016-11-07,Flat Barbell Bench Press,Chest,150.0,2,,,
2016-11-07,Close Grip Barbell Bench Press,Triceps,95.0,10,,,
2016-11-07,Close Grip Barbell Bench Press,Triceps,95.0,10,,,
2016-11-07,Close Grip Barbell Bench Press,Triceps,95.0,10,,,
2016-11-07,Close Grip Barbell Bench Press,Triceps,95.0,10,,,
2016-11-07,Close Grip Barbell Bench Press,Triceps,95.0,10,,,
2016-11-09,Sumo Deadlift,Legs,175.0,3,,,
2016-11-09,Flat Barbell Bench Press,Chest,95.0,5,,,
2016-11-09,Sumo Deadlift,Legs,205.0,3,,,
2016-11-09,Sumo Deadlift,Legs,240.0,3,,,
2016-11-09,Sumo Deadlift,Legs,260.0,2,,,
2016-11-09,Sumo Deadlift,Legs,260.0,2,,,
2016-11-09,Sumo Deadlift,Legs,260.0,2,,,
2016-11-09,Sumo Deadlift,Legs,260.0,2,,,
2016-11-09,Sumo Deadlift,Legs,260.0,2,,,
2016-11-09,Flat Barbell Bench Press,Chest,110.0,4,,,
2016-11-09,Flat Barbell Bench Press,Chest,125.0,3,,,
2016-11-09,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-09,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-09,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-09,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-09,V-Bar Push Down,Triceps,85.0,10,,,
2016-11-09,V-Bar Push Down,Triceps,85.0,10,,,
2016-11-09,V-Bar Push Down,Triceps,85.0,10,,,
2016-11-09,V-Bar Push Down,Triceps,85.0,10,,,
2016-11-09,V-Bar Push Down,Triceps,85.0,10,,,
2016-11-09,Flat Barbell Bench Press,Chest,140.0,2,,,
2016-11-11,Barbell Squat,Legs,135.0,5,,,
2016-11-11,Barbell Squat,Legs,145.0,4,,,
2016-11-11,Barbell Squat,Legs,175.0,2,,,
2016-11-11,Barbell Squat,Legs,175.0,2,,,
2016-11-11,Barbell Squat,Legs,185.0,2,,,
2016-11-11,Barbell Squat,Legs,185.0,2,,,
2016-11-11,Barbell Squat,Legs,185.0,2,,,
2016-11-11,Cable Crunch,Abs,135.0,10,,,
2016-11-11,Cable Crunch,Abs,135.0,10,,,
2016-11-11,Cable Crunch,Abs,135.0,10,,,
2016-11-11,Cable Crunch,Abs,135.0,10,,,
2016-11-11,Cable Crunch,Abs,135.0,10,,,
2016-11-11,Pallof Press,Abs,50.0,10,,,
2016-11-11,Pallof Press,Abs,50.0,10,,,
